Z,586.csv,0,0.9981581818181819,0.00195993885888783,-0.9962010500393175,1,1,1
Z,586.csv,0,0.9981581818181819,0.00195993885888783,-0.7396153756372562,2,2,3
Z,586.csv,0,0.9981581818181819,0.00195993885888783,-0.4088146756110445,3,3,3
Z,586.csv,0,0.9981581818181819,0.00195993885888783,0.13627155853701484,3,4,4
Z,586.csv,0,0.9981581818181819,0.00195993885888783,0.4088146756110445,4,4,4
Z,586.csv,0,0.9981581818181819,0.00195993885888783,0.5742150256241503,4,4,5
Z,586.csv,0,0.9981581818181819,0.00195993885888783,0.9050157256503619,5,5,5
Z,586.csv,0,0.9981581818181819,0.00195993885888783,0.9050157256503619,5,5,5
Z,586.csv,0,0.9981581818181819,0.00195993885888783,0.9050157256503619,5,5,5
Z,586.csv,0,0.9981581818181819,0.00195993885888783,0.9658059419096656,5,6,6
Z,586.csv,0,0.9981581818181819,0.00195993885888783,0.9962010500393175,6,6,6
Z,586.csv,0,0.9981581818181819,0.00195993885888783,0.9962010500393175,6,6,6
Z,586.csv,0,0.9981581818181819,0.00195993885888783,0.9050157256503619,5,5,5
Z,586.csv,0,0.9981581818181819,0.00195993885888783,0.4088146756110445,4,4,4
Z,586.csv,1,-0.004753024999999999,0.02295675207325837,-0.9962010500393175,1,1,1
Z,586.csv,1,-0.004753024999999999,0.02295675207325837,-0.7396153756372562,2,2,3
Z,586.csv,1,-0.004753024999999999,0.02295675207325837,-0.4088146756110445,3,3,3
Z,586.csv,1,-0.004753024999999999,0.02295675207325837,-0.4088146756110445,3,3,3
Z,586.csv,1,-0.004753024999999999,0.02295675207325837,-0.4088146756110445,3,3,3
Z,586.csv,1,-0.004753024999999999,0.02295675207325837,0.13627155853701484,3,4,4
Z,586.csv,1,-0.004753024999999999,0.02295675207325837,0.13627155853701484,4,3,4
Z,586.csv,1,-0.004753024999999999,0.02295675207325837,0.4088146756110445,4,4,4
Z,586.csv,1,-0.004753024999999999,0.02295675207325837,0.4088146756110445,4,4,4
Z,586.csv,1,-0.004753024999999999,0.02295675207325837,0.4088146756110445,4,4,4
Z,586.csv,1,-0.004753024999999999,0.02295675207325837,0.9354108337800138,5,5,6
Z,586.csv,1,-0.004753024999999999,0.02295675207325837,0.9050157256503619,5,5,5
Z,586.csv,1,-0.004753024999999999,0.02295675207325837,0.5742150256241503,5,4,4
Z,586.csv,1,-0.004753024999999999,0.02295675207325837,0.4088146756110445,4,4,4
Z,586.csv,2,-0.0002699940454545454,0.000637953967208733,0.4088146756110445,4,4,4
Z,586.csv,2,-0.0002699940454545454,0.000637953967208733,-0.13627155853701484,4,3,3
Z,586.csv,2,-0.0002699940454545454,0.000637953967208733,-0.4088146756110445,3,3,3
Z,586.csv,2,-0.0002699940454545454,0.000637953967208733,0.13627155853701484,3,4,4
Z,586.csv,2,-0.0002699940454545454,0.000637953967208733,0.5742150256241503,4,4,5
Z,586.csv,2,-0.0002699940454545454,0.000637953967208733,0.9658059419096656,6,6,5
Z,586.csv,2,-0.0002699940454545454,0.000637953967208733,0.7396153756372561,5,5,4
Z,586.csv,2,-0.0002699940454545454,0.000637953967208733,0.4088146756110445,4,4,4
Z,586.csv,2,-0.0002699940454545454,0.000637953967208733,0.13627155853701484,4,4,3
Z,586.csv,2,-0.0002699940454545454,0.000637953967208733,-0.4088146756110445,3,3,3
Z,586.csv,2,-0.0002699940454545454,0.000637953967208733,-0.5742150256241504,3,3,2
Z,586.csv,2,-0.0002699940454545454,0.000637953967208733,-0.9354108337800139,2,1,2
Z,586.csv,2,-0.0002699940454545454,0.000637953967208733,-0.5742150256241504,2,3,3
Z,586.csv,2,-0.0002699940454545454,0.000637953967208733,-0.4088146756110445,3,3,3
Z,586.csv,3,0.0009479656818181817,0.0018949773519543684,0.4088146756110445,4,4,4
Z,586.csv,3,0.0009479656818181817,0.0018949773519543684,0.4088146756110445,4,4,4
Z,586.csv,3,0.0009479656818181817,0.0018949773519543684,-0.4088146756110445,3,3,3
Z,586.csv,3,0.0009479656818181817,0.0018949773519543684,-0.4088146756110445,3,3,3
Z,586.csv,3,0.0009479656818181817,0.0018949773519543684,-0.9354108337800139,2,2,1
Z,586.csv,3,0.0009479656818181817,0.0018949773519543684,-0.905015725650362,2,2,2
Z,586.csv,3,0.0009479656818181817,0.0018949773519543684,-0.905015725650362,2,2,2
Z,586.csv,3,0.0009479656818181817,0.0018949773519543684,-0.4088146756110445,3,3,3
Z,586.csv,3,0.0009479656818181817,0.0018949773519543684,-0.4088146756110445,3,3,3
Z,586.csv,3,0.0009479656818181817,0.0018949773519543684,-0.4088146756110445,3,3,3
Z,586.csv,3,0.0009479656818181817,0.0018949773519543684,-0.4088146756110445,3,3,3
Z,586.csv,3,0.0009479656818181817,0.0018949773519543684,0.4088146756110445,4,4,4
Z,586.csv,3,0.0009479656818181817,0.0018949773519543684,0.4088146756110445,4,4,4
Z,586.csv,3,0.0009479656818181817,0.0018949773519543684,0.9354108337800138,5,5,6
Z,586.csv,4,-0.06026745454545454,0.011182315863277862,0.9354108337800138,5,5,6
Z,586.csv,4,-0.06026745454545454,0.011182315863277862,0.9962010500393175,6,6,6
Z,586.csv,4,-0.06026745454545454,0.011182315863277862,0.9050157256503619,5,5,5
Z,586.csv,4,-0.06026745454545454,0.011182315863277862,0.9050157256503619,5,5,5
Z,586.csv,4,-0.06026745454545454,0.011182315863277862,0.4088146756110445,4,4,4
Z,586.csv,4,-0.06026745454545454,0.011182315863277862,-0.13627155853701484,3,3,4
Z,586.csv,4,-0.06026745454545454,0.011182315863277862,0.4088146756110445,4,4,4
Z,586.csv,4,-0.06026745454545454,0.011182315863277862,-0.4088146756110445,3,3,3
Z,586.csv,4,-0.06026745454545454,0.011182315863277862,-0.4088146756110445,3,3,3
Z,586.csv,4,-0.06026745454545454,0.011182315863277862,-0.4088146756110445,3,3,3
Z,586.csv,4,-0.06026745454545454,0.011182315863277862,-0.4088146756110445,3,3,3
Z,586.csv,4,-0.06026745454545454,0.011182315863277862,-0.9354108337800139,2,2,1
Z,586.csv,4,-0.06026745454545454,0.011182315863277862,-0.9658059419096656,1,1,2
Z,586.csv,4,-0.06026745454545454,0.011182315863277862,-0.905015725650362,2,2,2
Z,586.csv,5,-0.16817770454545455,0.062098868418390074,0.9050157256503619,5,5,5
Z,586.csv,5,-0.16817770454545455,0.062098868418390074,0.9658059419096656,6,6,5
Z,586.csv,5,-0.16817770454545455,0.062098868418390074,0.4088146756110445,4,4,4
Z,586.csv,5,-0.16817770454545455,0.062098868418390074,0.13627155853701484,4,4,3
Z,586.csv,5,-0.16817770454545455,0.062098868418390074,-0.4088146756110445,3,3,3
Z,586.csv,5,-0.16817770454545455,0.062098868418390074,-0.5742150256241504,3,3,2
Z,586.csv,5,-0.16817770454545455,0.062098868418390074,-0.9658059419096656,1,1,2
Z,586.csv,5,-0.16817770454545455,0.062098868418390074,-0.905015725650362,2,2,2
Z,586.csv,5,-0.16817770454545455,0.062098868418390074,-0.905015725650362,2,2,2
Z,586.csv,5,-0.16817770454545455,0.062098868418390074,-0.7396153756372562,2,2,3
Z,586.csv,5,-0.16817770454545455,0.062098868418390074,-0.4088146756110445,3,3,3
Z,586.csv,5,-0.16817770454545455,0.062098868418390074,-0.4088146756110445,3,3,3
Z,586.csv,5,-0.16817770454545455,0.062098868418390074,-0.4088146756110445,3,3,3
Z,586.csv,5,-0.16817770454545455,0.062098868418390074,-0.4088146756110445,3,3,3
Z,586.csv,6,-0.00014825308636363637,0.0002617124283873328,0.13627155853701484,4,4,3
Z,586.csv,6,-0.00014825308636363637,0.0002617124283873328,-0.770010483766908,3,1,2
Z,586.csv,6,-0.00014825308636363637,0.0002617124283873328,-0.13627155853701484,3,3,4
