Z,275.csv,0,0.9972136,0.001375477749729158,-0.770010483766908,1,2,3
Z,275.csv,0,0.9972136,0.001375477749729158,-0.4088146756110445,3,3,3
Z,275.csv,0,0.9972136,0.001375477749729158,-0.4088146756110445,3,3,3
Z,275.csv,0,0.9972136,0.001375477749729158,-0.4088146756110445,3,3,3
Z,275.csv,0,0.9972136,0.001375477749729158,0.4088146756110445,4,4,4
Z,275.csv,0,0.9972136,0.001375477749729158,0.4088146756110445,4,4,4
Z,275.csv,0,0.9972136,0.001375477749729158,0.4088146756110445,4,4,4
Z,275.csv,0,0.9972136,0.001375477749729158,0.4088146756110445,4,4,4
Z,275.csv,0,0.9972136,0.001375477749729158,0.4088146756110445,4,4,4
Z,275.csv,0,0.9972136,0.001375477749729158,0.5742150256241503,4,4,5
Z,275.csv,0,0.9972136,0.001375477749729158,0.9050157256503619,5,5,5
Z,275.csv,0,0.9972136,0.001375477749729158,0.9050157256503619,5,5,5
Z,275.csv,0,0.9972136,0.001375477749729158,0.9354108337800138,5,5,6
Z,275.csv,0,0.9972136,0.001375477749729158,0.9354108337800138,6,5,5
Z,275.csv,0,0.9972136,0.001375477749729158,0.5742150256241503,5,4,4
Z,275.csv,0,0.9972136,0.001375477749729158,0.4088146756110445,4,4,4
Z,275.csv,1,-0.014330295600000001,0.010803919210389746,-0.9354108337800139,2,1,2
Z,275.csv,1,-0.014330295600000001,0.010803919210389746,-0.30167190855012066,2,3,4
Z,275.csv,1,-0.014330295600000001,0.010803919210389746,0.7396153756372561,5,5,4
Z,275.csv,1,-0.014330295600000001,0.010803919210389746,0.4088146756110445,4,4,4
Z,275.csv,1,-0.014330295600000001,0.010803919210389746,0.5742150256241503,4,5,4
Z,275.csv,1,-0.014330295600000001,0.010803919210389746,0.5742150256241503,5,4,4
Z,275.csv,1,-0.014330295600000001,0.010803919210389746,0.4088146756110445,4,4,4
Z,275.csv,1,-0.014330295600000001,0.010803919210389746,0.9050157256503619,5,5,5
Z,275.csv,1,-0.014330295600000001,0.010803919210389746,0.770010483766908,6,5,4
Z,275.csv,1,-0.014330295600000001,0.010803919210389746,0.9050157256503619,5,5,5
Z,275.csv,1,-0.014330295600000001,0.010803919210389746,0.4088146756110445,4,4,4
Z,275.csv,1,-0.014330295600000001,0.010803919210389746,0.4088146756110445,4,4,4
Z,275.csv,1,-0.014330295600000001,0.010803919210389746,0.4088146756110445,4,4,4
Z,275.csv,1,-0.014330295600000001,0.010803919210389746,0.13627155853701484,4,4,3
Z,275.csv,1,-0.014330295600000001,0.010803919210389746,-0.4088146756110445,3,3,3
Z,275.csv,1,-0.014330295600000001,0.010803919210389746,-0.4088146756110445,3,3,3
Z,275.csv,2,-0.0007688657800000001,0.0012782075003543877,-0.5742150256241504,3,3,2
Z,275.csv,2,-0.0007688657800000001,0.0012782075003543877,-0.6046101337538021,1,3,3
Z,275.csv,2,-0.0007688657800000001,0.0012782075003543877,-0.4088146756110445,3,3,3
Z,275.csv,2,-0.0007688657800000001,0.0012782075003543877,-0.4088146756110445,3,3,3
Z,275.csv,2,-0.0007688657800000001,0.0012782075003543877,-0.4088146756110445,3,3,3
Z,275.csv,2,-0.0007688657800000001,0.0012782075003543877,0.4088146756110445,4,4,4
Z,275.csv,2,-0.0007688657800000001,0.0012782075003543877,0.4088146756110445,4,4,4
Z,275.csv,2,-0.0007688657800000001,0.0012782075003543877,0.4088146756110445,4,4,4
Z,275.csv,2,-0.0007688657800000001,0.0012782075003543877,0.770010483766908,6,4,5
Z,275.csv,2,-0.0007688657800000001,0.0012782075003543877,0.9050157256503619,5,5,5
Z,275.csv,2,-0.0007688657800000001,0.0012782075003543877,0.9050157256503619,5,5,5
Z,275.csv,2,-0.0007688657800000001,0.0012782075003543877,0.9050157256503619,5,5,5
Z,275.csv,2,-0.0007688657800000001,0.0012782075003543877,0.5742150256241503,5,4,4
Z,275.csv,2,-0.0007688657800000001,0.0012782075003543877,0.4088146756110445,4,4,4
Z,275.csv,2,-0.0007688657800000001,0.0012782075003543877,0.4088146756110445,4,4,4
Z,275.csv,2,-0.0007688657800000001,0.0012782075003543877,0.4088146756110445,4,4,4
Z,275.csv,3,0.0028533919999999997,0.0006505042668084508,0.4088146756110445,4,4,4
Z,275.csv,3,0.0028533919999999997,0.0006505042668084508,0.4088146756110445,4,4,4
Z,275.csv,3,0.0028533919999999997,0.0006505042668084508,0.4088146756110445,4,4,4
Z,275.csv,3,0.0028533919999999997,0.0006505042668084508,0.5742150256241503,4,4,5
Z,275.csv,3,0.0028533919999999997,0.0006505042668084508,0.9354108337800138,6,5,5
Z,275.csv,3,0.0028533919999999997,0.0006505042668084508,0.9050157256503619,5,5,5
Z,275.csv,3,0.0028533919999999997,0.0006505042668084508,0.9050157256503619,5,5,5
Z,275.csv,3,0.0028533919999999997,0.0006505042668084508,0.4088146756110445,4,4,4
Z,275.csv,3,0.0028533919999999997,0.0006505042668084508,0.13627155853701484,4,4,3
Z,275.csv,3,0.0028533919999999997,0.0006505042668084508,-0.4088146756110445,3,3,3
Z,275.csv,3,0.0028533919999999997,0.0006505042668084508,-0.4088146756110445,3,3,3
Z,275.csv,3,0.0028533919999999997,0.0006505042668084508,-0.4088146756110445,3,3,3
Z,275.csv,3,0.0028533919999999997,0.0006505042668084508,-0.905015725650362,2,2,2
Z,275.csv,3,0.0028533919999999997,0.0006505042668084508,-0.770010483766908,2,1,3
Z,275.csv,3,0.0028533919999999997,0.0006505042668084508,-0.5742150256241504,2,3,3
Z,275.csv,3,0.0028533919999999997,0.0006505042668084508,-0.4088146756110445,3,3,3
Z,275.csv,4,-0.0064987856,0.010274296246572837,-0.770010483766908,1,2,3
Z,275.csv,4,-0.0064987856,0.010274296246572837,-0.13627155853701484,3,3,4
Z,275.csv,4,-0.0064987856,0.010274296246572837,0.6046101337538021,4,6,4
Z,275.csv,4,-0.0064987856,0.010274296246572837,0.4088146756110445,4,4,4
Z,275.csv,4,-0.0064987856,0.010274296246572837,0.4088146756110445,4,4,4
Z,275.csv,4,-0.0064987856,0.010274296246572837,0.4088146756110445,4,4,4
Z,275.csv,4,-0.0064987856,0.010274296246572837,-0.4088146756110445,3,3,3
Z,275.csv,4,-0.0064987856,0.010274296246572837,0.13627155853701484,3,4,4
Z,275.csv,4,-0.0064987856,0.010274296246572837,-0.13627155853701484,3,4,3
Z,275.csv,4,-0.0064987856,0.010274296246572837,-0.4088146756110445,3,3,3
Z,275.csv,4,-0.0064987856,0.010274296246572837,-0.4088146756110445,3,3,3
Z,275.csv,4,-0.0064987856,0.010274296246572837,-0.4088146756110445,3,3,3
Z,275.csv,4,-0.0064987856,0.010274296246572837,-0.4088146756110445,3,3,3
Z,275.csv,4,-0.0064987856,0.010274296246572837,-0.4088146756110445,3,3,3
Z,275.csv,4,-0.0064987856,0.010274296246572837,-0.4088146756110445,3,3,3
Z,275.csv,4,-0.0064987856,0.010274296246572837,-0.4088146756110445,3,3,3
Z,275.csv,5,-0.22225911999999998,0.07532700557904583,0.6046101337538021,6,4,4
Z,275.csv,5,-0.22225911999999998,0.07532700557904583,-0.4088146756110445,3,3,3
Z,275.csv,5,-0.22225911999999998,0.07532700557904583,-0.5742150256241504,3,2,3
Z,275.csv,5,-0.22225911999999998,0.07532700557904583,-0.9354108337800139,2,2,1
Z,275.csv,5,-0.22225911999999998,0.07532700557904583,-0.4088146756110445,3,3,3
Z,275.csv,5,-0.22225911999999998,0.07532700557904583,-0.4088146756110445,3,3,3
Z,275.csv,5,-0.22225911999999998,0.07532700557904583,-0.4088146756110445,3,3,3
Z,275.csv,5,-0.22225911999999998,0.07532700557904583,0.13627155853701484,3,4,4
Z,275.csv,5,-0.22225911999999998,0.07532700557904583,0.4088146756110445,4,4,4
Z,275.csv,5,-0.22225911999999998,0.07532700557904583,0.4088146756110445,4,4,4
Z,275.csv,5,-0.22225911999999998,0.07532700557904583,0.4088146756110445,4,4,4
Z,275.csv,5,-0.22225911999999998,0.07532700557904583,-0.13627155853701484,4,3,3
Z,275.csv,5,-0.22225911999999998,0.07532700557904583,-0.4088146756110445,3,3,3
Z,275.csv,5,-0.22225911999999998,0.07532700557904583,-0.4088146756110445,3,3,3
